"index","Category","ID","Name","PValue","QValueFDRBH","QValueFDRBY","QValueBonferroni","TotalGenes","GenesInTerm","GenesInQuery","GenesInTermInQuery","Source","URL","Cluster"
"153","HumanPheno","HP:0020118","Radial artery aplasia",1.57736136749852e-34,1.22455820830135e-31,1.02013347389054e-30,3.67367462490406e-31,5010,26,65,20," "," ","0"
"154","HumanPheno","HP:0012133","Erythroid hypoplasia",2.65177996379005e-34,1.54399888391676e-31,1.28624750906533e-30,6.17599553566703e-31,5010,31,65,21," "," ","0"
"155","HumanPheno","HP:4000209","Abnormal erythrocyte adenosine deaminase activity",6.03180030801409e-34,2.80961258347296e-31,2.34058277151289e-30,1.40480629173648e-30,5010,27,65,20," "," ","0"
"156","HumanPheno","HP:0005532","Macrocytic dyserythropoietic anemia",2.09297665497359e-33,8.12423771572248e-31,6.76799746020154e-30,4.87454262943349e-30,5010,28,65,20," "," ","0"
"157","HumanPheno","HP:0012410","Pure red cell aplasia",1.98855660312287e-32,5.78918541084147e-30,4.82275304197281e-29,4.63134832867317e-29,5010,30,65,20," "," ","0"
"158","HumanPheno","HP:0006758","Malignant genitourinary tract tumor",1.98855660312287e-32,5.78918541084147e-30,4.82275304197281e-29,4.63134832867317e-29,5010,30,65,20," "," ","0"
"159","HumanPheno","HP:0040276","Adenocarcinoma of the colon",2.05875519218971e-30,4.79484084260983e-28,3.99440190949263e-27,4.79484084260983e-27,5010,35,65,20," "," ","0"
"160","HumanPheno","HP:0001227","Abnormality of the thenar eminence",2.05875519218971e-30,4.79484084260983e-28,3.99440190949263e-27,4.79484084260983e-27,5010,35,65,20," "," ","0"
"161","HumanPheno","HP:0011904","Persistence of hemoglobin F",4.59231251395013e-30,8.91291320415821e-28,7.4250134030421e-27,1.06954958449898e-26,5010,36,65,20," "," ","0"
"162","HumanPheno","HP:0030272","Abnormal erythrocyte enzyme level",4.59231251395013e-30,8.91291320415821e-28,7.4250134030421e-27,1.06954958449898e-26,5010,36,65,20," "," ","0"
"163","HumanPheno","HP:0002669","Osteosarcoma",9.90895370065154e-30,1.77522716683211e-27,1.47887511134108e-26,2.30779531688174e-26,5010,37,65,20," "," ","0"
"164","HumanPheno","HP:0001896","Reticulocytopenia",2.07387131523801e-29,3.4500330665638e-27,2.87409303483664e-26,4.83004629318932e-26,5010,38,65,20," "," ","0"
"165","HumanPheno","HP:0040275","Adenocarcinoma of the large intestine",4.22021985916082e-29,6.14305753249097e-27,5.11755062229534e-26,9.82889205198556e-26,5010,39,65,20," "," ","0"
"166","HumanPheno","HP:0001895","Normochromic anemia",4.22021985916082e-29,6.14305753249097e-27,5.11755062229534e-26,9.82889205198556e-26,5010,39,65,20," "," ","0"
"167","HumanPheno","HP:0009944","Partial duplication of thumb phalanx",5.68145337124854e-28,7.07940493385377e-26,5.89758649224848e-25,1.32321049016379e-24,5010,43,65,20," "," ","0"
"168","HumanPheno","HP:0040273","Adenocarcinoma of the intestines",5.68145337124854e-28,7.07940493385377e-26,5.89758649224848e-25,1.32321049016379e-24,5010,43,65,20," "," ","0"
"169","HumanPheno","HP:0012131","Abnormal number of erythroid precursors",5.77538401645434e-28,7.07940493385377e-26,5.89758649224848e-25,1.34508693743222e-24,5010,51,65,21," "," ","0"
"170","HumanPheno","HP:0009999","Partial duplication of the phalanx of hand",1.03261851128642e-27,1.20248425639304e-25,1.00174449320341e-24,2.40496851278608e-24,5010,44,65,20," "," ","0"
"171","HumanPheno","HP:0001894","Thrombocytosis",3.25234933342152e-27,3.60701028454224e-25,3.00486486226995e-24,7.57472159753871e-24,5010,64,65,22," "," ","0"
"172","HumanPheno","HP:0005518","Increased mean corpuscular volume",1.09750578606123e-25,1.16185953442573e-23,9.6790156236892e-23,2.55609097573661e-22,5010,53,65,20," "," ","0"
"173","HumanPheno","HP:0004808","Acute myeloid leukemia",1.3586351147418e-25,1.37576573140594e-23,1.14609878511656e-22,3.16426118223365e-22,5010,74,65,22," "," ","0"
"174","HumanPheno","HP:0000912","Sprengel anomaly",1.72804159831277e-25,1.67692036769602e-23,1.39697940738032e-22,4.02460888247044e-22,5010,54,65,20," "," ","0"
"175","HumanPheno","HP:0001882","Leukopenia",9.38024309939792e-25,8.73863447139911e-23,7.27982833313725e-22,2.18465861784978e-21,5010,367,65,36," "," ","0"
"176","HumanPheno","HP:0009777","Absent thumb",2.13949900555149e-24,1.91649737843439e-22,1.5965620213974e-21,4.98289318392941e-21,5010,60,65,20," "," ","0"
"177","HumanPheno","HP:0025065","Abnormal mean corpuscular volume",3.15562977575028e-24,2.72202286952681e-22,2.26761506890861e-21,7.34946174772239e-21,5010,61,65,20," "," ","0"
"178","HumanPheno","HP:0009942","Duplication of thumb phalanx",4.61801959488996e-24,3.84120272732097e-22,3.19996179485445e-21,1.07553676364987e-20,5010,62,65,20," "," ","0"
"179","HumanPheno","HP:0001972","Macrocytic anemia",6.28299972185617e-24,5.04589874213897e-22,4.20354882097314e-21,1.4633106352203e-20,5010,74,65,21," "," ","0"
"180","HumanPheno","HP:0001790","Nonimmune hydrops fetalis",6.70740516621927e-24,5.20718221070822e-22,4.33790802411865e-21,1.56215466321247e-20,5010,63,65,20," "," ","0"
"181","HumanPheno","HP:0001199","Triphalangeal thumb",7.57465640212817e-23,5.51292961267391e-21,4.5926147070561e-20,1.76413747605565e-19,5010,70,65,20," "," ","0"
"182","HumanPheno","HP:0009619","Accessory phalanx of the thumb",7.57465640212817e-23,5.51292961267391e-21,4.5926147070561e-20,1.76413747605565e-19,5010,70,65,20," "," ","0"
"183","HumanPheno","HP:0004312","Abnormal reticulocyte morphology",1.64106920610805e-22,1.15819702455323e-20,9.64850462883351e-20,3.82205018102565e-19,5010,85,65,21," "," ","0"
"184","HumanPheno","HP:0002672","Gastrointestinal carcinoma",3.59802824323168e-22,2.32772438291294e-20,1.9391398015245e-19,8.37980777848659e-19,5010,75,65,20," "," ","0"
"185","HumanPheno","HP:0006749","Malignant gastrointestinal tract tumors",3.59802824323168e-22,2.32772438291294e-20,1.9391398015245e-19,8.37980777848659e-19,5010,75,65,20," "," ","0"
"186","HumanPheno","HP:0001087","Developmental glaucoma",3.59802824323168e-22,2.32772438291294e-20,1.9391398015245e-19,8.37980777848659e-19,5010,75,65,20," "," ","0"
"187","HumanPheno","HP:0002488","Acute leukemia",3.99244420739575e-22,2.51308177270938e-20,2.09355408471862e-19,9.2984025590247e-19,5010,118,65,23," "," ","0"
"188","HumanPheno","HP:0100273","Neoplasm of the colon",3.417658036158e-21,2.09466462268737e-19,1.74498646425456e-18,7.95972556621199e-18,5010,83,65,20," "," ","0"
"189","HumanPheno","HP:0009380","Aplasia of the fingers",4.44673129798167e-21,2.65549671615367e-19,2.21219462789972e-18,1.03564371929993e-17,5010,84,65,20," "," ","0"
"190","HumanPheno","HP:0011893","Abnormal leukocyte count",6.95598962228151e-21,4.05012495757341e-19,3.37400706201739e-18,1.62004998302936e-17,5010,509,65,37," "," ","0"
"191","HumanPheno","HP:0001909","Leukemia",1.54790463836191e-20,8.79285342132897e-19,7.32499610496525e-18,3.60506990274488e-17,5010,176,65,25," "," ","0"
"192","HumanPheno","HP:0011902","Abnormal hemoglobin",4.07277386662266e-20,2.25845007984861e-18,1.88142998017237e-17,9.48549033536418e-17,5010,93,65,20," "," ","0"
"193","HumanPheno","HP:0002863","Myelodysplasia",8.56529419743585e-20,4.63920236879723e-18,3.86474533956795e-17,1.99485701858281e-16,5010,112,65,21," "," ","0"
"194","HumanPheno","HP:0032309","Abnormal granulocyte count",1.11151951501311e-19,5.88347488742166e-18,4.90130206532099e-17,2.58872895046553e-16,5010,262,65,28," "," ","0"
"195","HumanPheno","HP:0001875","Neutropenia",6.4112498975057e-19,3.27065552652115e-17,2.72466033999114e-16,1.49318010112908e-15,5010,204,65,25," "," ","0"
"196","HumanPheno","HP:0001789","Hydrops fetalis",6.74072414225054e-19,3.27065552652115e-17,2.72466033999114e-16,1.56991465273015e-15,5010,123,65,21," "," ","0"
"197","HumanPheno","HP:0009778","Short thumb",6.74072414225054e-19,3.27065552652115e-17,2.72466033999114e-16,1.56991465273015e-15,5010,123,65,21," "," ","0"
"198","HumanPheno","HP:0001421","Abnormality of the musculature of the hand",6.74072414225054e-19,3.27065552652115e-17,2.72466033999114e-16,1.56991465273015e-15,5010,123,65,21," "," ","0"
"199","HumanPheno","HP:0004377","Hematological neoplasm",1.50362953747568e-18,7.14684325057318e-17,5.95376682229889e-16,3.50195319278086e-15,5010,410,65,32," "," ","0"
"200","HumanPheno","HP:0010622","Neoplasm of the skeletal system",1.75323324338336e-18,8.16656044767971e-17,6.80325493941599e-16,4.08328022383986e-15,5010,111,65,20," "," ","0"
"201","MousePheno","MP:0013693","abnormal hemopoiesis",2.49258054909226e-17,5.97345529116424e-14,5.06762782162991e-13,6.76486361023638e-14,13498,834,163,44," "," ","0"
"202","MousePheno","MP:0002429","abnormal blood cell morphology/development",6.35567972065672e-17,5.97345529116424e-14,5.06762782162991e-13,1.72493147618623e-13,13498,979,163,47," "," ","0"
"203","MousePheno","MP:0002145","abnormal T cell differentiation",6.60293510445569e-17,5.97345529116424e-14,5.06762782162991e-13,1.79203658734927e-13,13498,285,163,27," "," ","0"
"204","MousePheno","MP:0002123","abnormal definitive hematopoiesis",2.1566898223165e-16,1.46331404444174e-13,1.24141398938126e-12,5.85325617776698e-13,13498,803,163,42," "," ","0"
"205","MousePheno","MP:0002401","abnormal lymphopoiesis",2.81769825929598e-15,1.52944661514586e-12,1.29751807635949e-11,7.64723307572928e-12,13498,487,163,32," "," ","0"
"206","MousePheno","MP:0005460","abnormal leukopoiesis",1.71633579268285e-14,7.76355890223543e-12,6.58627631247623e-11,4.65813534134126e-11,13498,591,163,34," "," ","0"
"207","MousePheno","MP:0020981","abnormal immune system development",4.9772534413451e-14,1.92975226283009e-11,1.63712052393465e-10,1.35082658398106e-10,13498,613,163,34," "," ","0"
"208","MousePheno","MP:0005018","decreased T cell number",1.08193551475353e-13,3.67046623380136e-11,3.11386892478769e-10,2.93637298704109e-10,13498,555,163,32," "," ","0"
"209","MousePheno","MP:0000221","decreased leukocyte cell number",3.60123229091494e-13,1.08597160417146e-10,9.21292559591042e-10,9.77374443754314e-10,13498,1278,163,48," "," ","0"
"210","MousePheno","MP:0002444","abnormal T cell physiology",2.14964671543713e-12,5.83414118569636e-10,4.94943960352124e-09,5.83414118569636e-09,13498,581,163,31," "," ","0"
"211","MousePheno","MP:0002435","abnormal effector T cell morphology",5.40608983485022e-12,1.33382980107123e-09,1.13156501216739e-08,1.46721278117835e-08,13498,602,163,31," "," ","0"
"212","MousePheno","MP:0005016","decreased lymphocyte cell number",8.05638324714761e-12,1.82208534439655e-09,1.54578044608557e-08,2.18650241327586e-08,13498,953,163,39," "," ","0"
"213","MousePheno","MP:0002432","abnormal CD4-positive, alpha beta T cell morphology",9.18064386630537e-12,1.91663595793483e-09,1.62599320342009e-08,2.49162674531528e-08,13498,428,163,26," "," ","0"
"214","MousePheno","MP:0002217","small lymph nodes",1.00257886049881e-11,1.94357073385269e-09,1.64884353261107e-08,2.72099902739377e-08,13498,63,163,12," "," ","0"
"215","MousePheno","MP:0008037","abnormal T cell morphology",2.106181435144e-11,3.81078427665388e-09,3.23290884108001e-08,5.71617641498082e-08,13498,847,163,36," "," ","0"
"216","MousePheno","MP:0012762","abnormal alpha-beta T cell morphology",4.809364312275e-11,8.15788421469647e-09,6.92080529558527e-08,1.30526147435144e-07,13498,615,163,30," "," ","0"
"217","MousePheno","MP:0006387","abnormal T cell number",5.68564974450761e-11,9.07697259211392e-09,7.70052115598967e-08,1.54308534065937e-07,13498,788,163,34," "," ","0"
"218","MousePheno","MP:0002407","abnormal double-negative T cell morphology",6.10748234730971e-11,9.20872616144364e-09,7.81229533374605e-08,1.65757070905986e-07,13498,111,163,14," "," ","0"
"219","MousePheno","MP:0002408","abnormal double-positive T cell morphology",1.06969662170085e-10,1.52797717436637e-08,1.2962714647062e-07,2.9031566312961e-07,13498,138,163,15," "," ","0"
"220","MousePheno","MP:0008075","decreased CD4-positive, alpha-beta T cell number",1.36687545726517e-10,1.85484999550884e-08,1.5735765957928e-07,3.70969999101767e-07,13498,218,163,18," "," ","0"
"221","MousePheno","MP:0012765","decreased alpha-beta T cell number",1.4936314361079e-10,1.93034081790325e-08,1.63761982926431e-07,4.05371571759684e-07,13498,310,163,21," "," ","0"
"222","MousePheno","MP:0008073","abnormal CD4-positive, alpha-beta T cell number",2.16963522677067e-10,2.67654091157073e-08,2.2706645531054e-07,5.88839000545561e-07,13498,384,163,23," "," ","0"
"223","MousePheno","MP:0005092","decreased double-positive T cell number",4.32769212470212e-10,5.1066767071485e-08,4.33228938626096e-07,1.17453564264416e-06,13498,106,163,13," "," ","0"
"224","MousePheno","MP:0012763","abnormal alpha-beta T cell number",6.32301920202382e-10,7.15028088095527e-08,6.06599707515934e-07,1.71606741142926e-06,13498,519,163,26," "," ","0"
"225","MousePheno","MP:0003945","abnormal lymphocyte physiology",9.73649222166197e-10,1.05699359558362e-07,8.96708837879361e-07,2.64248398895906e-06,13498,972,163,36," "," ","0"
"226","MousePheno","MP:0000703","abnormal thymus morphology",1.31268267511569e-09,1.37023876163999e-07,1.16245284049145e-06,3.56262078026397e-06,13498,662,163,29," "," ","0"
"227","MousePheno","MP:0001825","arrested T cell differentiation",1.77757157511783e-09,1.78678861291474e-07,1.51583618606333e-06,4.82432925486979e-06,13498,30,163,8," "," ","0"
"228","MousePheno","MP:0000717","abnormal lymphocyte cell number",2.77459319023831e-09,2.68937354225241e-07,2.28155121636768e-06,7.53024591830676e-06,13498,1318,163,42," "," ","0"
"229","MousePheno","MP:0000715","decreased thymocyte number",4.15831405505451e-09,3.8916083949717e-07,3.30147661813393e-06,1.12856643454179e-05,13498,127,163,13," "," ","0"
"230","MousePheno","MP:0008079","decreased CD8-positive, alpha-beta T cell number",6.46890634828964e-09,5.85220394308602e-07,4.96476328594984e-06,1.75566118292581e-05,13498,214,163,16," "," ","0"
"231","MousePheno","MP:0008101","lymph node hypoplasia",6.79088827923985e-09,5.94531315801837e-07,5.04375322142976e-06,1.84304707898569e-05,13498,35,163,8," "," ","0"
"232","MousePheno","MP:0005090","increased double-negative T cell number",7.96005885618110e-09,6.75112491739859e-07,5.72736997116455e-06,2.16035997356755e-05,13498,68,163,10," "," ","0"
"233","MousePheno","MP:0005010","abnormal CD8-positive, alpha beta T cell morphology",1.78870869836515e-08,1.47107739617061e-06,1.24800008993657e-05,4.85455540736301e-05,13498,367,163,20," "," ","0"
"234","MousePheno","MP:0002619","abnormal lymphocyte morphology",2.06938184862472e-08,1.65185362857868e-06,1.40136302984099e-05,5.6163023371675e-05,13498,1411,163,42," "," ","0"
"235","MousePheno","MP:0000218","increased leukocyte cell number",6.07245973685658e-08,4.70875877880822e-06,3.99471257918829e-05,0.000164806557258288,13498,1409,163,41," "," ","0"
"236","MousePheno","MP:0000706","small thymus",7.53939467445282e-08,5.68386587401804e-06,4.82195235983305e-05,0.00020461917146465,13498,289,163,17," "," ","0"
"237","MousePheno","MP:0008077","abnormal CD8-positive, alpha-beta T cell number",1.50156705072528e-07,1.10141972315363e-05,9.34398092943184e-05,0.000407525297566842,13498,340,163,18," "," ","0"
"238","MousePheno","MP:0005094","abnormal T cell proliferation",1.771188980467e-07,1.26500181394406e-05,0.000107317424744729,0.000480700689298744,13498,271,163,16," "," ","0"
"239","MousePheno","MP:0001828","abnormal T cell activation",2.06523949506223e-07,1.43719486912792e-05,0.000121925558138344,0.00056050599895989,13498,310,163,17," "," ","0"
"240","MousePheno","MP:0002442","abnormal leukocyte physiology",4.45245214257588e-07,3.02098877873773e-05,0.000256287961284453,0.00120839551149509,13498,1401,163,39," "," ","0"
"241","MousePheno","MP:0013560","abnormal endocrine gland morphology",4.67498083275144e-07,3.09460926343595e-05,0.000262533613060744,0.00126878979800874,13498,1073,163,33," "," ","0"
"242","MousePheno","MP:0004939","abnormal B cell morphology",6.50758310299736e-07,4.20513822417496e-05,0.000356746211696766,0.00176615805415348,13498,590,163,23," "," ","0"
"243","MousePheno","MP:0001819","abnormal immune cell physiology",6.87354659949239e-07,4.33832685372613e-05,0.000368045373936025,0.00186548054710223,13498,1425,163,39," "," ","0"
"244","MousePheno","MP:0002421","abnormal cell-mediated immunity",8.80691190644141e-07,5.43226338956409e-05,0.000460850341143362,0.0023901958914082,13498,1439,163,39," "," ","0"
"245","MousePheno","MP:0005013","increased lymphocyte cell number",1.25674775339906e-06,7.57958533938901e-05,0.00064302008921238,0.00341081340272505,13498,757,163,26," "," ","0"
"246","MousePheno","MP:0002420","abnormal adaptive immunity",1.40490593852494e-06,8.28894503729714e-05,0.000703199177620048,0.00381291471715669,13498,1466,163,39," "," ","0"
"247","MousePheno","MP:0002144","abnormal B cell differentiation",1.86314654737583e-06,0.000107586802756979,0.000912721110841717,0.00505657972957801,13498,285,163,15," "," ","0"
"248","MousePheno","MP:0001823","thymus hypoplasia",2.12687062685118e-06,0.000120256810026544,0.00102020811494548,0.00577232688127411,13498,151,163,11," "," ","0"
